time,price,open,high,low,vol.,raw_px_change,price_change,fm_d1,fm_d5,fm_trend_d5,fm_z_20,day_of_week,day_of_month,da_DE-LU,da_FR,da_de_roll7_DE-LU,da_de_roll7_FR,da_de_roll28_DE-LU,da_de_roll28_FR,da_de_trend_xover_DE-LU,da_de_trend_xover_FR,da_de_trend_xover_ramp_DE-LU,da_de_trend_xover_ramp_FR,solar_DE-LU,solar_FR,wind_onshore_DE-LU,wind_onshore_FR,wind_ramp_DE-LU,wind_ramp_FR,solar_ramp_DE-LU,solar_ramp_FR,total_ramp_DE-LU,total_ramp_FR
2024-09-09,90.36,90.36,90.36,90.36,,0.0029,0.26,3.6,-0.02,0.006,2.07817939,0,9,83.98,6.12,42.57,43.32857143,37.54142857,36.48642857,5.02857143,6.84214286,-2.6125,-11.49107143,-129972.2,-14941.0,-129972.2,-14941.0,46918.2,16454.0,46918.2,16454.0,93836.4,32908.0
2024-09-10,87.83,87.83,87.83,87.83,,-0.028,-2.53,0.26,6.62,1.326,2.03460354,1,10,-0.04,3.04,30.18285714,31.30571429,35.24892857,34.21178571,-5.06607143,-2.90607143,-10.09464286,-9.74821429,-244219.7,-16381.0,-244219.7,-16381.0,-114247.5,-1440.0,-114247.5,-1440.0,-228495.0,-2880.0
2024-09-11,87.39,87.39,87.39,87.39,,-0.005,-0.44,-2.53,-2.75,0.694,1.00901095,2,11,69.05,39.37,26.80142857,23.68428571,34.79571429,33.27464286,-7.99428571,-9.59035714,-2.92821429,-6.68428571,-163031.3,-11106.0,-163031.3,-11106.0,81188.4,5275.0,81188.4,5275.0,162376.8,10550.0
2024-09-12,85.08,85.08,85.08,85.08,,-0.0264,-2.31,-0.44,0.58,0.84,0.83617912,3,12,84.93,12.83,39.93714286,16.95142857,37.67714286,33.58535714,2.26,-16.63392857,10.25428571,-7.04357143,-116995.4,-10712.0,-116995.4,-10712.0,46035.9,394.0,46035.9,394.0,92071.8,788.0
2024-09-13,83.9,83.9,83.9,83.9,,-0.0139,-1.18,-2.31,3.6,1.606,-0.00477477,4,13,72.2,4.45,45.95714286,10.99571429,38.28571429,31.73464286,7.67142857,-20.73892857,5.41142857,-4.105,-114841.7,-15796.0,-114841.7,-15796.0,2153.7,-5084.0,2153.7,-5084.0,4307.4,-10168.0
2024-09-16,80.47,80.47,80.47,80.47,,-0.0409,-3.43,-1.18,0.26,1.662,-0.35023753,0,16,75.37,0.0,43.02428571,8.78285714,34.8675,28.08821429,8.15678571,-19.30535714,-1.06821429,1.49428571,-73469.9,-11228.0,-73469.9,-11228.0,111741.5,17153.0,111741.5,17153.0,223483.0,34306.0
2024-09-17,81.16,81.16,81.16,81.16,,0.0086,0.69,-3.43,-2.53,-0.168,-1.39570129,1,17,44.44,0.0,49.37857143,8.34857143,34.70821429,26.78,14.67035714,-18.43142857,6.51357143,0.87392857,-125105.6,-16542.0,-125105.6,-16542.0,-51635.7,-5314.0,-51635.7,-5314.0,-103271.4,-10628.0
2024-09-18,79.81,79.81,79.81,79.81,,-0.0166,-1.35,0.69,-0.44,0.294,-1.01713209,2,18,1.04,0.09,39.66285714,2.73714286,35.31857143,26.93607143,4.34428571,-24.19892857,-10.32607143,-5.7675,-133335.1,-19390.0,-133335.1,-19390.0,-8229.5,-2848.0,-8229.5,-2848.0,-16459.0,-5696.0
2024-09-19,78.43,78.43,78.43,78.43,,-0.0173,-1.38,-1.35,-2.31,-0.284,-1.23832377,3,19,10.91,0.02,29.08857143,0.90714286,35.86357143,26.93714286,-6.775,-26.03,-11.11928571,-1.83107143,-137036.1,-23291.0,-137036.1,-23291.0,-3701.0,-3901.0,-3701.0,-3901.0,-7402.0,-7802.0
2024-09-20,78.92,78.92,78.92,78.92,,0.0062,0.49,-1.38,-1.18,-1.24,-1.49494557,4,20,7.56,10.06,19.85428571,1.70857143,36.49607143,27.45107143,-16.64178571,-25.7425,-9.86678571,0.2875,-169134.4,-15716.0,-169134.4,-15716.0,-32098.3,7575.0,-32098.3,7575.0,-64196.6,15150.0
2024-09-23,81.96,81.96,81.96,81.96,,0.0385,3.04,0.49,-3.43,-1.978,-1.35894424,0,23,80.98,19.02,22.24,5.70571429,38.58428571,27.65857143,-16.34428571,-21.95285714,0.44678571,3.97714286,-101665.8,-10783.0,-101665.8,-10783.0,47856.3,16632.0,47856.3,16632.0,95712.6,33264.0
2024-09-24,81.03,81.03,81.03,81.03,,-0.0113,-0.93,3.04,0.69,-1.334,-0.50592166,1,24,74.94,26.18,26.59714286,9.44571429,40.42321429,27.59035714,-13.82607143,-18.14464286,2.51821429,3.80821429,-133886.9,-12602.0,-133886.9,-12602.0,-32221.1,-1819.0,-32221.1,-1819.0,-64442.2,-3638.0
2024-09-25,80.02,80.02,80.02,80.02,,-0.0125,-1.01,-0.93,-1.35,-1.516,-0.7090952,2,25,72.23,28.55,36.76714286,13.51142857,41.04428571,26.57964286,-4.27714286,-13.06821429,9.54892857,5.07642857,-149904.8,-10496.0,-149904.8,-10496.0,-16017.9,2106.0,-16017.9,2106.0,-32035.8,4212.0
2024-09-26,79.48,79.48,79.48,79.48,,-0.0067,-0.54,-1.01,-1.38,-1.33,-0.91414746,3,26,37.9,0.08,40.62285714,13.52,39.56035714,23.69714286,1.0625,-10.17714286,5.33964286,2.89107143,-169091.2,-29647.0,-169091.2,-29647.0,-19186.4,-19151.0,-19186.4,-19151.0,-38372.8,-38302.0
2024-09-30,78.93,78.93,78.93,78.93,,-0.0069,-0.55,-0.54,0.49,-0.996,-0.98137043,0,30,21.96,-0.01,29.56857143,7.83571429,34.35071429,16.41321429,-4.78214286,-8.5775,-6.06428571,0.56392857,-264660.3,-18718.0,-264660.3,-18718.0,-55161.7,2011.0,-55161.7,2011.0,-110323.4,4022.0
2024-10-01,77.9,77.9,77.9,77.9,,-0.013,-1.03,-0.55,3.04,0.298,-1.02166794,1,1,62.18,57.98,27.74571429,12.37857143,33.47607143,15.36964286,-5.73035714,-2.99107143,-0.94821429,5.58642857,-136138.5,-6458.0,-136138.5,-6458.0,128521.8,12260.0,128521.8,12260.0,257043.6,24520.0
2024-10-02,76.37,76.37,76.37,76.37,,-0.0196,-1.53,-1.03,-0.93,-0.026,-1.1061939,2,2,82.07,74.36,29.15142857,18.92285714,33.09571429,14.71392857,-3.94428571,4.20892857,1.78607143,7.2,-129278.5,-4853.0,-129278.5,-4853.0,6860.0,1605.0,6860.0,1605.0,13720.0,3210.0
2024-10-03,75.71,75.71,75.71,75.71,,-0.0086,-0.66,-1.53,-1.01,0.042,-1.29009219,3,3,51.36,15.1,31.07428571,21.06857143,35.18071429,13.11178571,-4.10642857,7.95678571,-0.16214286,3.74785714,-158153.9,-12402.0,-158153.9,-12402.0,-28875.4,-7549.0,-28875.4,-7549.0,-57750.8,-15098.0
2024-10-04,74.88,74.88,74.88,74.88,,-0.011,-0.83,-0.66,-0.54,0.21,-1.26555572,4,4,79.07,49.1,42.38571429,28.08428571,36.93107143,13.2175,5.45464286,14.86678571,9.56107143,6.91,-117574.7,-6544.0,-117574.7,-6544.0,40579.2,5858.0,40579.2,5858.0,81158.4,11716.0
2024-10-07,77.75,77.75,77.75,77.75,,0.0383,2.87,-0.83,-0.55,0.002,-1.44146775,0,7,67.01,29.98,57.83,32.74,38.16571429,13.76607143,19.66428571,18.97392857,7.04178571,3.43214286,-160843.6,-9771.0,-160843.6,-9771.0,78382.0,26547.0,78382.0,26547.0,156764.0,53094.0
2024-10-08,78.71,77.69,77.69,77.69,,0.0123,0.96,2.87,-1.03,-0.812,-0.72004281,1,8,90.08,0.0,61.81571429,24.45714286,41.38428571,13.6575,20.43142857,10.79964286,0.76714286,-8.17428571,-160134.8,-25791.0,-160134.8,-25791.0,708.8,-16020.0,708.8,-16020.0,1417.6,-32040.0
2024-10-09,77.41,77.41,77.41,77.41,,-0.0165,-1.3,0.96,-1.53,-0.932,-0.34129711,2,9,77.17,43.03,61.11571429,19.98142857,41.67428571,13.78821429,19.44142857,6.19321429,-0.99,-4.60642857,-161659.5,-22038.0,-161659.5,-22038.0,-1524.7,3753.0,-1524.7,3753.0,-3049.4,7506.0
2024-10-10,77.79,77.79,77.79,77.79,,0.0049,0.38,-1.3,-0.66,-0.862,-0.73747764,3,10,38.37,38.37,59.26,23.30571429,40.01142857,14.70035714,19.24857143,8.60535714,-0.19285714,2.41214286,-200282.5,-17937.0,-200282.5,-17937.0,-38623.0,4101.0,-38623.0,4101.0,-77246.0,8202.0
2024-10-11,75.03,75.03,75.03,75.03,,-0.0355,-2.76,0.38,-0.83,-0.92,-0.4278085,4,11,66.96,66.95,57.53,25.85571429,39.82428571,16.9325,17.70571429,8.92321429,-1.54285714,0.31785714,-145395.6,-1056.0,-145395.6,-1056.0,54886.9,16881.0,54886.9,16881.0,109773.8,33762.0
2024-10-14,77.14,77.14,77.14,77.14,,0.0281,2.11,-2.76,2.87,-0.236,-1.70084059,0,14,87.08,73.07,57.28571429,38.25285714,41.73107143,21.13357143,15.55464286,17.11928571,2.44892857,3.54607143,-63923.8,-6773.0,-63923.8,-6773.0,215735.6,33500.0,215735.6,33500.0,431471.2,67000.0
2024-10-15,76.86,76.86,76.86,76.86,,-0.0036,-0.28,2.11,0.96,0.162,-0.56843052,1,15,83.36,41.37,56.32571429,44.16285714,43.12107143,22.61107143,13.20464286,21.55178571,-2.35,4.4325,-113865.4,-7151.0,-113865.4,-7151.0,-49941.6,-378.0,-49941.6,-378.0,-99883.2,-756.0
2024-10-16,74.5,74.5,74.5,74.5,,-0.0307,-2.36,-0.28,-1.3,0.208,-0.52908766,2,16,14.18,14.18,47.32714286,40.04142857,43.59035714,23.11428571,3.73678571,16.92714286,-9.46785714,-4.62464286,-204845.6,-28491.0,-204845.6,-28491.0,-90980.2,-21340.0,-90980.2,-21340.0,-181960.4,-42680.0
2024-10-17,76.51,76.51,76.51,76.51,,0.027,2.01,-2.36,0.38,0.416,-1.63461143,3,17,63.55,65.97,50.92428571,43.98428571,45.47035714,25.46964286,5.45392857,18.51464286,1.71714286,1.5875,-107478.3,-10250.0,-107478.3,-10250.0,97367.3,18241.0,97367.3,18241.0,194734.6,36482.0
2024-10-18,76.76,76.76,76.76,76.76,,0.0033,0.25,2.01,-2.76,0.03,-0.58531969,4,18,84.34,49.52,53.40714286,41.49428571,48.2125,26.87892857,5.19464286,14.61535714,-0.25928571,-3.89928571,-55230.2,-8011.0,-55230.2,-8011.0,52248.1,2239.0,52248.1,2239.0,104496.2,4478.0
2024-10-21,79.01,79.01,79.01,79.01,,0.0293,2.25,0.25,2.11,-0.122,-0.46211972,0,21,98.59,67.88,60.44142857,34.95857143,51.28142857,28.44678571,9.16,6.51178571,1.01535714,-2.48642857,-109295.9,-16591.0,-109295.9,-16591.0,92861.5,23117.0,92861.5,23117.0,185723.0,46234.0
2024-10-22,78.92,78.92,78.92,78.92,,-0.0011,-0.09,2.25,-0.28,-0.37,0.83434985,1,22,87.08,53.54,60.97285714,36.69714286,51.715,29.42392857,9.25785714,7.27321429,0.09785714,0.76142857,-140005.5,-9604.0,-140005.5,-9604.0,-30709.6,6987.0,-30709.6,6987.0,-61419.2,13974.0
2024-10-23,83.81,83.81,83.81,83.81,,0.062,4.89,-0.09,-2.36,-0.582,0.58504662,2,23,88.62,59.99,71.60714286,43.24142857,52.30035714,30.54678571,19.30678571,12.69464286,10.04892857,5.42142857,-67066.8,-8193.0,-67066.8,-8193.0,72938.7,1411.0,72938.7,1411.0,145877.4,2822.0
2024-10-24,85.82,85.82,85.82,85.82,,0.024,2.01,4.89,2.01,-0.256,2.11397522,3,24,95.7,24.55,76.2,37.32428571,54.36464286,31.42071429,21.83535714,5.90357143,2.52857143,-6.79107143,-91723.0,-23973.0,-91723.0,-23973.0,-24656.2,-15780.0,-24656.2,-15780.0,-49312.4,-31560.0
2024-10-25,85.59,85.59,85.59,85.59,,-0.0027,-0.23,2.01,0.25,0.346,2.33137164,4,25,99.33,42.0,78.34142857,36.25,57.91607143,32.92107143,20.42535714,3.32892857,-1.41,-2.57464286,-94971.6,-12750.0,-94971.6,-12750.0,-3248.6,11223.0,-3248.6,11223.0,-6497.2,22446.0
2024-10-28,86.43,86.43,86.43,86.43,,0.0098,0.84,-0.23,2.25,0.374,1.86810853,0,28,113.93,70.23,90.06142857,50.21714286,66.40464286,39.04214286,23.65678571,11.175,-1.09321429,-2.17285714,-123233.2,-16415.0,-123233.2,-16415.0,60769.8,9548.0,60769.8,9548.0,121539.6,19096.0
2024-10-29,86.1,86.1,86.1,86.1,,-0.0038,-0.33,0.84,-0.09,0.412,1.8134042,1,29,135.94,82.91,97.04142857,54.41285714,69.03892857,39.9325,28.0025,14.48035714,4.34571429,3.30535714,-78316.0,-13679.0,-78316.0,-13679.0,44917.2,2736.0,44917.2,2736.0,89834.4,5472.0
2024-10-30,86.1,86.1,86.1,86.1,,0.0,0.0,-0.33,4.89,1.862,1.52384807,2,30,111.31,69.57,100.28285714,55.78142857,70.08321429,39.76142857,30.19964286,16.02,2.19714286,1.53964286,-85134.1,-12927.0,-85134.1,-12927.0,-6818.1,752.0,-6818.1,752.0,-13636.2,1504.0
2024-10-31,96.08,96.08,96.08,96.08,,0.1159,9.98,0.0,2.01,1.862,0.99413322,3,31,99.38,85.51,100.80857143,64.49,71.79821429,42.27607143,29.01035714,22.21392857,-1.18928571,6.19392857,-55149.1,-7976.0,-55149.1,-7976.0,29985.0,4951.0,29985.0,4951.0,59970.0,9902.0
2024-11-01,98.83,98.83,98.83,98.83,,0.0286,2.75,9.98,-0.23,1.766,2.12528395,4,1,63.83,60.0,95.73714286,67.06142857,71.25392857,42.66535714,24.48321429,24.39607143,-4.52714286,2.18214286,-184480.4,-29046.0,-184480.4,-29046.0,-129331.3,-21070.0,-129331.3,-21070.0,-258662.6,-42140.0
2024-11-04,112.24,112.24,112.24,112.24,,0.1357,13.41,2.75,0.84,1.484,1.61473706,0,4,103.17,92.4,100.20285714,69.81857143,76.99785714,48.31178571,23.205,21.50678571,-2.82857143,0.93785714,-89806.6,-11583.0,-89806.6,-11583.0,44980.3,20834.0,44980.3,20834.0,89960.6,41668.0
2024-11-05,109.87,109.87,109.87,109.87,,-0.0211,-2.37,13.41,-0.33,1.436,2.45015961,1,5,110.35,109.5,96.54714286,73.61714286,77.72178571,52.2225,18.82535714,21.39464286,-4.37964286,-0.11214286,-114890.9,-3469.0,-114890.9,-3469.0,-25084.3,8114.0,-25084.3,8114.0,-50168.6,16228.0
2024-11-06,110.96,110.96,110.96,110.96,,0.0099,1.09,-2.37,0.0,0.458,1.87438344,2,6,141.76,103.22,100.89714286,78.42428571,80.02857143,54.37214286,20.86857143,24.05214286,2.04321429,2.6575,-102144.0,-3478.0,-102144.0,-3478.0,12746.9,-9.0,12746.9,-9.0,25493.8,-18.0
2024-11-07,113.19,113.19,113.19,113.19,,0.0201,2.23,1.09,9.98,2.052,1.66593388,3,7,139.94,92.0,106.69142857,79.35142857,83.65607143,56.2875,23.03535714,23.06392857,2.16678571,-0.98821429,-103205.6,-4390.0,-103205.6,-4390.0,-1061.6,-912.0,-1061.6,-912.0,-2123.2,-1824.0
2024-11-08,117.98,117.98,117.98,117.98,,0.0423,4.79,2.23,2.75,2.648,1.54414672,4,8,112.25,112.53,113.60857143,86.85571429,85.27357143,57.91535714,28.335,28.94035714,5.29964286,5.87642857,-78787.6,-8209.0,-78787.6,-8209.0,24418.0,-3819.0,24418.0,-3819.0,48836.0,-7638.0
2024-11-11,114.59,114.59,114.59,114.59,,-0.0287,-3.39,4.79,13.41,5.162,1.67857009,0,11,130.44,89.86,122.46857143,102.93285714,93.29357143,64.48178571,29.175,38.45107143,2.34714286,-0.9625,-128792.9,-19143.0,-128792.9,-19143.0,-31684.8,-6672.0,-31684.8,-6672.0,-63369.6,-13344.0
2024-11-12,113.95,113.95,113.95,113.95,,-0.0056,-0.64,-3.39,-2.37,4.754,1.31125126,1,12,174.37,94.98,131.61428571,100.85857143,96.54392857,66.39642857,35.07035714,34.46214286,5.89535714,-3.98892857,-138547.6,-17264.0,-138547.6,-17264.0,-9754.7,1879.0,-9754.7,1879.0,-19509.4,3758.0
2024-11-13,112.41,112.41,112.41,112.41,,-0.0135,-1.54,-0.64,1.09,4.972,1.16515321,2,13,159.9,115.73,134.20571429,102.64571429,101.74821429,70.02321429,32.4575,32.6225,-2.61285714,-1.83964286,-130422.7,-10717.0,-130422.7,-10717.0,8124.9,6547.0,8124.9,6547.0,16249.8,13094.0
2024-11-14,113.78,113.78,113.78,113.78,,0.0122,1.37,-1.54,2.23,3.422,0.95781805,3,14,134.01,131.93,133.35857143,108.35,104.26464286,72.37892857,29.09392857,35.97107143,-3.36357143,3.34857143,-124388.0,-8832.0,-124388.0,-8832.0,6034.7,1885.0,6034.7,1885.0,12069.4,3770.0
2024-11-15,114.46,114.46,114.46,114.46,,0.006,0.68,1.37,4.79,3.83,0.95310912,4,15,131.89,120.0,136.16428571,109.41714286,105.96285714,74.89607143,30.20142857,34.52107143,1.1075,-1.45,-81915.3,-339.0,-81915.3,-339.0,42472.7,8493.0,42472.7,8493.0,84945.4,16986.0
2024-11-18,120.3,120.3,120.3,120.3,,0.051,5.84,0.68,-3.39,0.47,0.86991926,0,18,109.52,116.51,123.52285714,107.85,109.06392857,82.70464286,14.45892857,25.14535714,-3.37892857,2.07035714,-121843.9,-15999.0,-121843.9,-15999.0,82038.8,16212.0,82038.8,16212.0,164077.6,32424.0
2024-11-19,119.37,119.37,119.37,119.37,,-0.0077,-0.93,5.84,-0.64,0.816,1.18811252,1,19,140.15,96.63,118.63428571,108.08571429,110.95928571,84.24357143,7.675,23.84214286,-6.78392857,-1.30321429,-120575.9,-24950.0,-120575.9,-24950.0,1268.0,-8951.0,1268.0,-8951.0,2536.0,-17902.0
2024-11-20,117.77,117.77,117.77,117.77,,-0.0134,-1.6,-0.93,-1.54,0.29,1.03770357,2,20,106.64,104.26,111.02571429,106.44714286,111.60285714,85.82464286,-0.57714286,20.6225,-8.25214286,-3.21964286,-148904.2,-12540.0,-148904.2,-12540.0,-28328.3,12410.0,-28328.3,12410.0,-56656.6,24820.0
2024-11-21,117.37,117.37,117.37,117.37,,-0.0034,-0.4,-1.6,1.37,0.118,0.83633512,3,21,141.62,113.44,112.11285714,103.80571429,113.24285714,88.99928571,-1.13,14.80642857,-0.55285714,-5.81607143,-106686.4,-9236.0,-106686.4,-9236.0,42217.8,3304.0,42217.8,3304.0,84435.6,6608.0
2024-11-22,117.1,117.1,117.1,117.1,,-0.0023,-0.27,-0.4,0.68,-0.704,0.73314724,4,22,96.18,98.93,107.01142857,100.79571429,113.13035714,91.0325,-6.11892857,9.76321429,-4.98892857,-5.04321429,-73739.1,-8209.0,-73739.1,-8209.0,32947.3,1027.0,32947.3,1027.0,65894.6,2054.0
2024-11-25,116.52,116.52,116.52,116.52,,-0.005,-0.58,-0.27,5.84,1.142,0.64590638,0,25,67.97,71.3,91.62142857,74.05714286,109.45392857,88.66464286,-17.8325,-14.6075,-4.29428571,-6.49678571,-109057.4,-22373.0,-109057.4,-22373.0,156912.9,36241.0,156912.9,36241.0,313825.8,72482.0
2024-11-26,115.02,115.02,115.02,115.02,,-0.0129,-1.5,-0.58,-0.93,1.084,0.53863682,1,26,116.1,117.15,88.18571429,76.98857143,108.74535714,89.8875,-20.55964286,-12.89892857,-2.72714286,1.70857143,-125605.6,-11552.0,-125605.6,-11552.0,-16548.2,10821.0,-16548.2,10821.0,-33096.4,21642.0
2024-11-27,114.49,114.49,114.49,114.49,,-0.0046,-0.53,-1.5,-1.6,1.072,0.28062194,2,27,130.09,70.46,91.53571429,72.16,109.41607143,89.91928571,-17.88035714,-17.75928571,2.67928571,-4.86035714,-129260.9,-30386.0,-129260.9,-30386.0,-3655.3,-18834.0,-3655.3,-18834.0,-7310.6,-37668.0
2024-11-29,113.91,113.91,113.91,113.91,,-0.0051,-0.58,-0.53,-0.4,0.718,0.06282253,4,29,129.58,101.82,90.05571429,71.86714286,111.71,92.23392857,-21.65428571,-20.36678571,2.42321429,-1.08071429,-64872.4,-3663.0,-64872.4,-3663.0,79905.4,5252.0,79905.4,5252.0,159810.8,10504.0
2024-12-02,105.03,105.03,105.03,105.03,,-0.078,-8.88,-0.58,-0.27,0.528,-0.17197852,0,2,136.74,115.95,113.47571429,98.40285714,112.77214286,95.81071429,0.70357143,2.59214286,8.62535714,5.5375,-143688.1,-13499.0,-143688.1,-13499.0,-32991.3,13347.0,-32991.3,13347.0,-65982.6,26694.0
2024-12-03,105.58,105.58,105.58,105.58,,0.0052,0.55,-8.88,-0.58,-0.756,-2.27332708,1,3,150.02,146.15,118.32142857,102.54571429,114.18892857,97.11964286,4.1325,5.42607143,3.42892857,2.83392857,-161045.5,-10268.0,-161045.5,-10268.0,-17357.4,3231.0,-17357.4,3231.0,-34714.8,6462.0
2024-12-04,101.84,101.84,101.84,101.84,,-0.0354,-3.74,0.55,-1.5,-0.87,-1.70712632,2,4,218.44,137.81,130.94285714,112.16714286,116.9275,98.355,14.01535714,13.81214286,9.88285714,8.38607143,-98576.4,-4988.0,-98576.4,-4988.0,62469.1,5280.0,62469.1,5280.0,124938.2,10560.0
2024-12-05,103.72,103.72,103.72,103.72,,0.0185,1.88,-3.74,-0.53,-0.656,-2.19414972,3,5,102.89,108.45,131.66142857,112.16,115.60428571,98.9425,16.05714286,13.2175,2.04178571,-0.59464286,-125538.0,-13414.0,-125538.0,-13414.0,-26961.6,-8426.0,-26961.6,-8426.0,-53923.2,-16852.0
2024-12-06,101.57,101.57,101.57,101.57,,-0.0207,-2.15,1.88,-0.58,-0.692,-1.54386508,4,6,109.0,100.83,128.72142857,112.01857143,115.48821429,98.52464286,13.23321429,13.49392857,-2.82392857,0.27642857,-150426.7,-16790.0,-150426.7,-16790.0,-24888.7,-3376.0,-24888.7,-3376.0,-49777.4,-6752.0
2024-12-09,104.64,104.64,104.64,104.64,,0.0302,3.07,-2.15,-8.88,-2.414,-1.75330588,0,9,121.35,83.89,126.83571429,89.03714286,113.86392857,92.33678571,12.97178571,-3.29964286,-1.87392857,-4.36678571,-159769.3,-17348.0,-159769.3,-17348.0,-40805.9,24042.0,-40805.9,24042.0,-81611.8,48084.0
2024-12-10,108.43,108.43,108.43,108.43,,0.0362,3.79,3.07,0.55,-2.188,-1.18928098,1,10,189.41,120.72,132.46285714,85.40428571,114.40107143,93.25607143,18.06178571,-7.85178571,5.09,-4.55214286,-125019.9,-10474.0,-125019.9,-10474.0,34749.4,6874.0,34749.4,6874.0,69498.8,13748.0
2024-12-11,110.87,110.87,110.87,110.87,,0.0225,2.44,3.79,-3.74,-2.636,-0.54138039,2,11,371.96,142.05,154.39428571,86.01,121.97464286,94.19607143,32.41964286,-8.18607143,14.35785714,-0.33428571,-172620.8,-10462.0,-172620.8,-10462.0,-47600.9,12.0,-47600.9,12.0,-95201.8,24.0
2024-12-12,104.01,104.01,104.01,104.01,,-0.0619,-6.86,2.44,1.88,-2.154,-0.06658998,3,12,490.34,154.5,209.74428571,92.58857143,134.70071429,95.00214286,75.04357143,-2.41357143,42.62392857,5.7725,-165071.5,-7770.0,-165071.5,-7770.0,7549.3,2692.0,7549.3,2692.0,15098.6,5384.0
2024-12-13,103.62,103.62,103.62,103.62,,-0.0037,-0.39,-6.86,-2.15,-2.468,-1.04367677,4,13,184.5,184.5,220.53,104.54142857,136.57964286,97.30571429,83.95035714,7.23571429,8.90678571,9.64928571,-137217.8,-7480.0,-137217.8,-7480.0,27853.7,290.0,27853.7,290.0,55707.4,580.0
2024-12-16,96.15,96.15,96.15,96.15,,-0.0721,-7.47,-0.39,3.07,-0.078,-0.86808807,0,16,81.7,88.34,209.14428571,123.72428571,135.26928571,96.30535714,73.875,27.41892857,-4.67071429,1.64178571,-170149.9,-15577.0,-170149.9,-15577.0,-2638.5,33701.0,-2638.5,33701.0,-5277.0,67402.0
2024-12-17,99.26,99.26,99.26,99.26,,0.0323,3.11,-7.47,3.79,0.57,-1.77697838,1,17,109.63,109.93,197.74714286,122.18285714,134.17928571,96.78035714,63.56785714,25.4025,-10.30714286,-2.01642857,-116774.3,-9468.0,-116774.3,-9468.0,53375.6,6109.0,53375.6,6109.0,106751.2,12218.0
2024-12-18,101.46,101.46,101.46,101.46,,0.0222,2.2,3.11,2.44,1.806,-1.26394117,2,18,63.08,71.56,153.62142857,112.11285714,132.62357143,95.6125,20.99785714,16.50035714,-42.57,-8.90214286,-153975.3,-27224.0,-153975.3,-27224.0,-37201.0,-17756.0,-37201.0,-17756.0,-74402.0,-35512.0
2024-12-19,106.0,106.0,106.0,106.0,,0.0447,4.54,2.2,-6.86,0.058,-0.90955664,3,19,69.72,60.38,93.53285714,98.66714286,130.05571429,93.7175,-36.52285714,4.94964286,-57.52071429,-11.55071429,-207632.0,-22161.6,-207632.0,-22161.6,-53656.7,5062.4,-53656.7,5062.4,-107313.4,10124.8
2024-12-20,105.6,105.6,105.6,105.6,,-0.0038,-0.4,4.54,-0.39,0.41,-0.12327751,4,20,88.03,90.63,79.75142857,85.25714286,129.76464286,93.42107143,-50.01321429,-8.16392857,-13.49035714,-13.11357143,-143335.8,-19284.4,-143335.8,-19284.4,64296.2,2877.2,64296.2,2877.2,128592.4,5754.4
2024-12-23,106.86,106.86,106.86,106.86,,0.0119,1.26,-0.4,-7.47,-1.698,-0.11444495,0,23,61.56,69.0,63.70857143,63.93285714,128.29107143,93.77428571,-64.5825,-29.84142857,-2.64821429,-2.68071429,-169657.0,-27938.4,-169657.0,-27938.4,3759.8,15765.9,3759.8,15765.9,7519.6,31531.8
2024-12-24,107.15,107.15,107.15,107.15,,0.0027,0.29,1.26,3.11,-1.834,0.22237457,1,24,117.98,117.98,64.90142857,65.08285714,128.35821429,93.80392857,-63.45678571,-28.72107143,1.12571429,1.12035714,-106881.1,-15810.1,-106881.1,-15810.1,62775.9,12128.3,62775.9,12128.3,125551.8,24256.6
2024-12-26,107.13,107.13,107.13,107.13,,-0.0002,-0.02,0.29,2.2,-1.882,0.40022696,3,26,109.64,109.64,75.76,74.05142857,127.67464286,94.36678571,-51.91464286,-20.31535714,5.28214286,6.99642857,-91776.7,-5198.1,-91776.7,-5198.1,78183.7,24982.5,78183.7,24982.5,156367.4,49965.0
2024-12-27,106.56,106.56,106.56,106.56,,-0.0053,-0.57,-0.02,4.54,0.398,0.55059729,4,27,121.65,110.3,80.56285714,76.86142857,127.39142857,94.66964286,-46.82857143,-17.80821429,5.08607143,2.50714286,-69890.3,-1091.2,-69890.3,-1091.2,21886.4,4106.9,21886.4,4106.9,43772.8,8213.8
2024-12-30,108.32,108.32,108.32,108.32,,0.0165,1.76,-0.57,-0.4,0.396,0.54672803,0,30,83.7,119.5,106.91571429,109.48571429,126.65107143,96.545,-19.73535714,12.94071429,5.05714286,7.0875,-103739.0,-18898.0,-103739.0,-18898.0,-46017.0,-13450.7,-46017.0,-13450.7,-92034.0,-26901.4
2024-12-31,115.73,115.73,115.73,115.73,,0.0684,7.41,1.76,1.26,2.142,0.73345709,1,31,76.84,93.14,101.03857143,105.93714286,124.0375,94.65178571,-22.99892857,11.28535714,-3.26357143,-1.65535714,-97385.3,-27395.5,-97385.3,-27395.5,6353.7,-8497.5,6353.7,-8497.5,12707.4,-16995.0
2025-01-02,114.92,114.92,114.92,114.92,,-0.007,-0.81,7.41,0.29,1.578,2.11539593,3,2,122.21,124.65,88.52285714,98.99857143,116.89,91.07642857,-28.36714286,7.92214286,1.10571429,1.56571429,-52659.0,-54925.3,-52659.0,-54925.3,229183.6,195651.9,229183.6,195651.9,458367.2,391303.8
